id,entity_type,name,normalized_name,category_code,status,founded_at,closed_at,investment_rounds,invested_companies,funding_rounds,funding_total_usd,milestones,relationships
c:18460,Company,Dpivision,dpivision,software,acquired,2002-03-01,2012-09-18,0,0,1,150000.0,1,2
c:185452,Company,Traffic Labs,traffic labs,mobile,closed,2012-11-04,2013-07-01,0,0,1,50000.0,1,2
c:18547,Company,Pollsb,pollsb,network_hosting,closed,2007-07-01,2012-07-12,0,0,2,2000000.0,1,3
c:18609,Company,Digital Marketing Solutions,digital marketing solutions,advertising,closed,2002-01-01,2012-06-05,0,0,2,0.0,0,6
c:18636,Company,OneRoomRate.com,oneroomrate,web,closed,2007-11-01,2012-01-05,0,0,2,4000000.0,0,1
c:18701,Company,Veebox,veebox,web,closed,2008-10-01,2011-02-02,0,0,1,100000.0,0,4
c:18737,Company,LaunchMind,launchmind,web,closed,2009-02-15,2012-10-01,0,0,0,0.0,0,0
c:18740,Company,PopJam,popjam,web,closed,2008-07-01,2010-01-07,0,0,1,0.0,2,3
c:187584,Company,Mersimo,mersimo,web,closed,2012-08-01,2013-07-01,0,0,1,0.0,1,3
c:18770,Company,HellHouse Media,hellhouse media,other,closed,2004-11-20,2010-05-31,0,0,1,250000.0,1,13
c:18799,Company,Gridpop,gridpop,web,closed,2008-03-01,2009-01-01,0,0,0,0.0,0,1
c:18865,Company,PLUQ,pluq,web,closed,2007-07-01,2010-04-13,0,0,1,450000.0,0,1
c:18897,Company,Punch Entertainment,punch entertainment,software,closed,2005-05-10,2012-04-16,0,0,1,1200000.0,1,4
c:1890,Company,Bizak,bizak,web,closed,2007-11-01,2012-01-01,0,0,1,0.0,0,1
c:1895,Company,Current Media,current media,network_hosting,closed,2005-01-01,2013-08-20,0,0,1,15000000.0,2,12
c:1899,Company,MOLI,moli,network_hosting,closed,2008-01-01,2010-05-24,0,0,2,55600000.0,2,9
c:190769,Company,Linkedwith,linkedwith,mobile,closed,1999-03-01,2011-02-02,0,0,1,2000000.0,1,1
c:19077,Company,servtag,servtag,mobile,closed,2007-09-22,2012-01-01,0,0,1,0.0,1,6
c:19101,Company,Pocket Communications Northeast,pocket communications northeast,mobile,closed,2006-01-01,2012-01-01,0,0,2,125000000.0,2,0
c:19122,Company,HealthyTweet,healthytweet,web,closed,2009-02-10,2009-01-01,0,0,1,500000.0,0,0
c:191243,Company,MortgageBloom,mortgagebloom,web,closed,2012-11-15,2013-04-07,0,0,0,0.0,1,2
c:19153,Company,Hotalot,hotalot,other,closed,2008-11-21,2012-01-02,0,0,1,252040.0,0,5
c:19275,Company,Fliggo,fliggo,games_video,closed,2012-06-11,2009-09-17,0,0,1,0.0,1,2
c:19303,Company,ABC Live,abc live,other,closed,2007-12-05,2013-03-29,0,0,1,25000.0,1,3
c:193378,Company,GEEKmaister.com,geekmaister,mobile,closed,2013-03-01,2013-01-01,0,0,1,100000.0,0,2
c:1935,Company,TV Shack,tv shack,games_video,closed,2007-12-01,2011-01-01,0,0,0,0.0,3,0
c:193574,Company,Course Authority,course authority,education,closed,2013-01-12,2013-12-01,0,0,0,0.0,0,1
c:19462,Company,Legal River,legal river,legal,closed,2009-01-01,2012-10-31,0,0,2,0.0,2,3
c:19486,Company,M3X Media,m3x media,games_video,closed,2005-01-01,2012-06-15,0,0,1,10500000.0,0,1
c:19506,Company,Gnomz Software,gnomz software,software,closed,2005-05-01,2009-08-31,0,0,0,0.0,0,1
c:195311,Company,walkby,walkby,ecommerce,closed,2012-08-01,2013-01-01,0,0,2,650000.0,2,6
c:195342,Company,ICONOGRAFICO,iconografico,design,closed,2012-09-01,2013-10-01,0,0,1,50000.0,1,1
c:19538,Company,Kashless,kashless,ecommerce,closed,2008-09-01,2010-12-25,0,0,2,9000000.0,2,1
c:195510,Company,MySocial Export,mysocial export,web,closed,2013-02-01,2013-05-01,0,0,0,0.0,1,1
c:195524,Company,Plix,plix,games_video,closed,2011-01-01,2013-04-01,0,0,1,400000.0,0,1
c:19554,Company,Champions365,champions365,games_video,closed,2008-08-01,2010-01-01,0,0,0,0.0,0,3
c:1957,Company,Sharetivity,sharetivity,web,closed,2007-07-07,2012-11-11,0,0,1,2000000.0,1,1
c:19625,Company,KidSwirl,kidswirl,web,closed,2009-02-19,2011-01-01,0,0,0,0.0,2,1
c:19628,Company,Ondeego,ondeego,mobile,closed,2007-11-01,2011-02-01,0,0,1,0.0,0,1
c:196387,Company,Trucaris,trucaris,other,closed,2011-04-05,2013-07-31,0,0,0,0.0,1,4
c:19777,Company,Fabchannel,fabchannel,games_video,closed,2000-01-01,2009-03-07,0,0,0,0.0,1,0
c:19798,Company,Foldees,foldees,web,closed,2007-08-31,2011-01-01,0,0,1,40000.0,0,2
c:19852,Company,documistic,documistic,software,closed,2007-05-30,2009-05-30,0,0,1,100000.0,0,0
c:19869,Company,Pacinian,pacinian,hardware,closed,2007-04-01,2012-01-01,0,0,1,350000.0,0,3
c:19878,Company,Dmailer,dmailer,software,closed,2001-01-01,2010-10-01,0,0,1,3610000.0,0,0
c:199,Company,coComment,cocomment,web,closed,2006-02-01,2012-03-31,0,0,1,5600000.0,3,3
c:199002,Company,Coupons Near Me,coupons near me,web,closed,2013-02-04,2013-07-01,0,0,1,10000.0,0,0
c:19935,Company,Ubequity,ubequity,web,closed,2003-05-27,2010-01-30,0,0,1,0.0,0,3
c:19966,Company,Badongo.com,badongo,network_hosting,closed,2005-01-01,2013-04-15,0,0,1,0.0,0,3
c:200256,Company,SweetSlap,sweetslap,ecommerce,closed,2012-08-01,2013-07-01,0,0,1,50000.0,1,2
c:20033,Company,PayParade Pictures,payparade pictures,games_video,closed,2007-10-17,2012-01-27,0,0,2,200000.0,2,3
c:20052,Company,Futuretec,futuretec,cleantech,closed,2005-01-01,2010-06-14,0,0,1,8065398.0,0,4
c:20054,Company,North by South,north by south,software,closed,2007-01-01,2010-08-14,0,0,1,0.0,1,1
c:20062,Company,Heartscape,heartscape,biotech,acquired,2000-01-01,2009-10-15,0,0,1,16980999.0,1,6
c:20073,Company,SimilarSites.net,similarsites,search,closed,2007-07-27,2012-01-01,0,0,0,0.0,0,0
c:2009,Company,MetaNotes,metanotes,web,closed,2007-08-15,2010-05-16,0,0,1,0.0,0,4
c:201233,Company,PiAuto,piauto,automotive,closed,2011-02-01,2012-04-01,0,0,1,250000.0,1,1
c:20144,Company,iconDial,icondial,public_relations,closed,2008-07-01,2011-09-04,0,0,1,50000.0,0,1
c:20183,Company,Qwiji,qwiji,web,closed,2008-07-01,2009-12-15,0,0,0,0.0,0,2
c:202,Company,Hotelicopter,hotelicopter,web,closed,2006-06-01,2012-08-01,0,0,2,5000000.0,6,4
c:20250,Company,Tongxue,tongxue,web,closed,2013-03-02,2013-03-02,0,0,1,6000000.0,0,0
c:20251,Company,Nonoba,nonoba,games_video,closed,2008-01-01,2013-01-01,0,0,1,0.0,2,1
c:20318,Company,Skysheet,skysheet,software,closed,2009-01-01,2008-12-01,0,0,1,0.0,1,0
c:20320,Company,Nambii,nambii,web,closed,2009-01-01,2009-04-17,0,0,1,0.0,1,2
c:20353,Company,Boring,boring,other,closed,2007-01-01,2010-11-01,0,0,0,0.0,1,3
c:20364,Company,Rovrr,rovrr,web,closed,2007-07-01,2011-07-01,0,0,0,0.0,1,3
c:20397,Company,Shopnics,shopnics,hardware,closed,2008-10-01,2010-05-17,0,0,0,0.0,0,2
c:20411,Company,InstaPayment,instapayment,ecommerce,closed,2005-05-04,2013-05-29,0,0,1,0.0,1,1
c:2046,Company,Weblogs,weblogs,web,acquired,2003-09-01,1963-05-12,0,0,0,0.0,2,5
c:20533,Company,Trendient,trendient,web,closed,2008-01-01,2011-12-19,0,0,1,0.0,0,0
c:20613,Company,TrewCap,trewcap,games_video,closed,2006-11-30,2010-10-02,0,0,1,18000.0,0,3
c:2066,Company,ClayValet,clayvalet,web,closed,2007-01-09,2008-10-14,0,0,0,0.0,0,5
c:206616,Company,Biophytis,biophytis,biotech,closed,2006-01-01,2013-07-01,0,0,1,2600000.0,0,0
c:20771,Company,Ravant,ravant,ecommerce,closed,2008-04-16,2009-06-17,0,0,0,0.0,0,2
c:20782,Company,PickPark,pickpark,software,closed,2008-08-02,2009-08-22,0,0,1,15574.0,0,3
c:20803,Company,Cruxy,cruxy,advertising,closed,2004-01-01,2009-04-01,0,0,0,0.0,0,0
c:2082,Company,FanBoom,fanboom,web,closed,2007-09-01,2008-12-25,0,0,1,10000.0,0,2
c:20832,Company,LookStat,lookstat,ecommerce,closed,2008-01-01,2012-05-29,0,0,1,500000.0,2,3
c:208332,Company,CleanApp,cleanapp,mobile,closed,2013-02-05,2013-06-01,0,0,1,5300.0,1,4
c:20955,Company,HowYouEco,howyoueco,web,closed,2007-11-01,2010-05-25,0,0,1,0.0,0,1
c:21,Company,Wis.dm,wis dm,network_hosting,closed,2006-06-01,2012-01-01,0,0,1,5000000.0,0,4
c:21059,Company,KnewCo,knewco,search,closed,2006-01-01,2013-06-01,0,0,2,3140000.0,1,2
c:211067,Company,Exchange Group,exchange group,education,closed,2003-01-01,2013-08-10,0,0,1,0.0,0,0
c:21120,Company,GoNogging,gonogging,ecommerce,closed,2007-01-01,2012-06-22,0,0,1,150000.0,1,2
c:21157,Company,CityAmigo,cityamigo,web,closed,2007-06-26,2010-08-01,0,0,0,0.0,0,2
c:21164,Company,VidPay,vidpay,advertising,closed,2008-01-01,2011-04-23,0,0,1,150000.0,1,2
c:2121,Company,UGAME,ugame,web,closed,2007-04-20,2010-12-27,0,0,1,0.0,0,5
c:21253,Company,Divided,divided,other,closed,2006-08-28,2011-08-16,0,0,1,100000.0,0,1
c:21263,Company,TV Pixie,tv pixie,web,closed,2009-04-20,2012-06-03,0,0,1,69585.0,1,1
c:21275,Company,Broadersheet,broadersheet,web,closed,2009-01-01,2010-02-13,0,0,1,0.0,0,2
c:21319,Company,Aerovance,aerovance,biotech,closed,2004-01-01,2011-11-17,0,0,4,118500000.0,1,3
c:2135,Company,China-8,china 8,web,closed,2006-10-08,2009-06-19,0,0,1,100000.0,2,1
c:21351,Company,Bomeiti,bomeiti,advertising,closed,2007-09-01,2009-06-01,0,0,0,0.0,1,3
c:21359,Company,Jobzle,jobzle,other,closed,2010-06-01,2013-01-01,0,0,2,30000.0,2,3
c:21362,Company,zembly,zembly,software,closed,2008-06-06,2009-11-10,0,0,0,0.0,1,4
c:214,Company,Ujogo,ujogo,web,closed,2007-07-01,2012-01-11,0,0,1,0.0,3,4
c:21470,Company,Magic Rock Entertainment,magic rock entertainment,games_video,closed,2006-04-01,2010-11-24,0,0,1,100000.0,1,4
c:21492,Company,Airship Ventures,airship ventures,other,closed,2007-01-01,2012-11-14,0,0,2,10500000.0,1,3
c:21531,Company,Keenpath,keenpath,consulting,closed,2008-01-01,2011-12-31,0,0,0,0.0,1,1
c:2154,Company,hubbuzz.com,hubbuzz,web,closed,2007-03-01,2010-12-15,0,0,1,750000.0,0,1
c:21588,Company,Zinkk,zinkk,software,closed,2008-05-02,2010-12-01,0,0,0,0.0,0,5
c:21607,Company,Service Beacon,service beacon,web,closed,2008-01-01,2009-04-30,0,0,0,0.0,0,0
c:21634,Company,niid.to,niid to,web,closed,2008-08-01,2010-08-24,0,0,1,0.0,0,2
c:2169,Company,LUNARR,lunarr,web,closed,2006-01-01,2009-05-10,0,0,0,0.0,1,3
c:21759,Company,BookTour,booktour,search,closed,2009-01-01,2011-11-25,0,0,1,350000.0,0,1
c:2178,Company,What They Like,what they like,web,closed,2007-08-29,2011-10-21,0,0,1,990000.0,0,2
c:21915,Company,Videoflow,videoflow,games_video,closed,2009-01-08,2011-01-01,0,0,1,134250.0,0,0
c:21942,Company,iSyndica,isyndica,enterprise,closed,2009-01-08,2010-11-01,0,0,2,500000.0,0,4
c:21945,Company,myGreek,mygreek,web,closed,2008-07-08,2011-09-07,0,0,1,0.0,0,3
c:219705,Company,Abound Trading inc,abound trading,ecommerce,closed,2013-04-26,2013-07-01,0,0,0,0.0,0,0
c:22047,Company,Dream Village,dream village,other,closed,2008-11-01,2011-03-05,0,0,1,10000.0,0,3
c:22113,Company,Factery,factery,web,closed,2009-04-01,2013-01-17,0,0,1,1200000.0,1,2
c:22222,Company,FledgeWing,fledgewing,web,closed,2007-09-15,2013-05-01,0,0,0,0.0,0,2
c:222272,Company,VII NETWORK,vii network,software,closed,2007-01-01,2013-07-01,0,0,2,1555124.0,0,1
c:222326,Company,UannaBe,uannabe,web,closed,2009-02-01,2013-07-01,0,0,1,0.0,0,0
c:22318,Company,View2Gether,view2gether,web,closed,2009-01-01,2012-08-21,0,0,2,0.0,0,1
c:223501,Company,Fetch MD,fetch md,health,closed,2013-05-15,2013-07-01,0,0,1,25000.0,1,4
c:22354,Company,kinkon,kinkon,web,closed,2008-09-04,2012-10-15,0,0,1,995625.0,2,8
c:22425,Company,Tempolib,tempolib,mobile,closed,2009-03-01,2009-02-26,0,0,1,235800.0,0,2
c:2243,Company,Qifang,qifang,web,closed,2007-08-01,2011-12-10,0,0,1,200000.0,2,1
c:22449,Company,LETSGROOP,letsgroop,web,closed,2008-12-21,2012-10-13,0,0,1,100000.0,0,2
c:2245,Company,Advaliant,advaliant,advertising,closed,2013-04-16,2009-05-04,0,0,1,100000.0,2,6
c:22452,Company,Healogica,healogica,web,closed,2007-10-30,2010-05-01,0,0,2,890000.0,1,3
c:2255,Company,openPeople,openpeople,web,closed,2006-07-01,2009-04-15,0,0,1,242880.0,0,1
c:22557,Company,Bidoo,bidoo,web,closed,2004-04-20,2010-04-01,0,0,0,0.0,0,1
c:22613,Company,ePrivateHire,eprivatehire,mobile,closed,2006-02-02,2009-05-26,0,0,1,258215.0,0,3
c:22660,Company,Zumbua,zumbua,web,closed,2009-05-01,2010-07-12,0,0,0,0.0,0,1
c:2272,Company,Smalltown,smalltown,web,closed,2005-01-15,2010-01-04,0,0,1,4000000.0,4,7
c:22729,Company,SPOC Medical,spoc medical,other,closed,2006-06-01,2012-05-20,0,0,2,800000.0,0,8
c:227845,Company,Rock City Apps,rock city apps,social,closed,2011-01-01,2013-01-01,0,0,2,975000.0,0,4
c:227982,Company,Idaho PC Services,idaho pc services,consulting,closed,2013-04-30,2013-09-01,0,0,0,0.0,1,2
c:2283,Company,EveryBlock,everyblock,web,acquired,2007-01-01,2013-02-07,0,0,0,0.0,0,14
c:2284,Company,8aweek,8aweek,web,closed,2008-01-01,2009-09-18,0,0,1,0.0,1,2
c:228702,Company,MARIPOSA BIOTECHNOLOGY,mariposa biotechnology,biotech,closed,2007-01-01,2013-06-01,0,0,1,2427823.0,0,0
c:2289,Company,Secondbrain,secondbrain,search,closed,2007-01-01,2011-09-01,0,0,1,1500000.0,1,4
c:228926,Company,Biziby Online Marketplace,biziby online marketplace,ecommerce,closed,2013-06-20,2013-01-01,0,0,0,0.0,1,0
c:22898,Company,Matisse Networks,matisse networks,network_hosting,closed,2002-01-01,2009-02-15,0,0,1,7500000.0,1,3
c:22903,Company,UPSIDO.com,upsido,software,closed,2007-07-02,2011-02-01,0,0,1,320000.0,0,4
c:22938,Company,DealitLive.com,dealitlive,web,closed,2008-11-19,2011-11-29,0,0,1,300000.0,0,3
c:22981,Company,Nakaya Microdevices,nakaya microdevices,semiconductor,closed,1970-01-01,2010-03-30,0,0,1,14360000.0,0,0
c:2306,Company,QponDirect,qpondirect,web,closed,2006-12-01,2011-08-04,0,0,1,300000.0,0,7
c:230902,Company,Blippy Social Commerce,blippy social commerce,mobile,closed,2007-02-11,2011-05-19,0,0,2,12931223.0,2,7
c:230918,Company,Shnergle,shnergle,web,closed,2012-10-22,2013-10-21,0,0,1,0.0,2,2
c:231069,Company,KeyWee,keywee,analytics,closed,2013-01-01,2013-01-01,0,0,1,0.0,0,0
c:23122,Company,CinemaKi,cinemaki,games_video,closed,2008-07-01,2013-05-31,0,0,1,0.0,0,2
c:23192,Company,Canopy Financial,canopy financial,finance,closed,2004-01-01,2009-08-27,0,0,4,89500000.0,2,6
c:23225,Company,Beautiful People Society,beautiful people society,web,closed,2009-01-01,2010-09-04,0,0,0,0.0,0,0
c:23226,Company,FanFeedr,fanfeedr,web,closed,2008-12-15,2012-10-16,0,0,0,0.0,1,5
c:23234,Company,Elanti Systems,elanti systems,software,closed,2007-01-01,2012-02-11,0,0,1,5500000.0,1,1
c:23251,Company,Wi-Chi,wi chi,semiconductor,closed,2008-01-01,2011-12-10,0,0,1,7000000.0,0,3
c:233006,Company,Aldexa Therapeutics,aldexa therapeutics,biotech,closed,2004-01-01,2013-04-01,0,0,1,4793666.0,1,3
c:23324,Company,Virgin Play,virgin play,games_video,closed,1995-01-01,2012-01-01,0,0,1,3860000.0,0,0
c:23335,Company,Social Collective,social collective,web,closed,2009-04-17,2012-03-06,0,0,1,20000.0,1,3
c:234003,Company,Waterstone Pharmaceuticals,waterstone pharmaceuticals,biotech,closed,2008-01-01,2013-06-01,0,0,2,22392121.0,1,2
c:23440,Company,ZodBod,zodbod,web,closed,2009-04-01,2011-10-01,0,0,1,41386.0,0,1
c:2347,Company,octabox,octabox,web,closed,2007-01-01,2009-01-01,0,0,0,0.0,1,3
c:235066,Company,TrovaGene,trovagene,biotech,closed,1999-01-01,2013-08-01,0,0,2,10358200.0,0,3
c:235100,Company,Bioconnect Systems,bioconnect systems,biotech,closed,2006-01-01,2013-01-01,0,0,3,11024912.0,0,3
c:235163,Company,Accolade Prep,accolade prep,education,closed,2004-05-01,2008-01-01,0,0,0,0.0,1,2
c:235555,Company,Surfwax Media,surfwax media,advertising,closed,2010-01-01,2013-07-21,0,0,1,800000.0,0,1
c:23558,Company,Therosteon,therosteon,biotech,closed,2008-01-01,2012-01-01,0,0,1,0.0,0,3
c:23559,Company,DermaGen,dermagen,biotech,closed,2004-05-01,2011-09-07,0,0,1,0.0,0,2
c:23677,Company,Staaff,staaff,ecommerce,closed,2007-01-01,2009-08-23,0,0,1,547000.0,0,0
c:23685,Company,Dubspace,dubspace,web,closed,2009-05-11,2010-10-03,0,0,0,0.0,1,1
c:23687,Company,Pigmata Media,pigmata media,software,closed,2007-10-08,2013-01-18,0,0,1,5000.0,0,2
c:23692,Company,Ecast,ecast,games_video,closed,1999-01-01,2012-02-12,0,0,3,30300000.0,2,9
c:23700,Company,Libox,libox,web,closed,2008-04-15,2012-10-25,0,0,2,2000000.0,3,3
c:23719,Company,ClassifEye,classifeye,software,closed,2003-12-01,2011-09-03,0,0,2,1530000.0,0,0
c:2372,Company,Danger,danger,mobile,acquired,1999-12-01,2011-05-31,0,0,4,118300000.0,2,18
c:23720,Company,Vocab,vocab,software,closed,2002-01-01,2012-04-18,0,0,1,331466.0,0,0
c:237707,Company,PayOrPass,payorpass,ecommerce,closed,2012-01-01,2013-01-01,0,0,1,660000.0,0,2
c:23788,Company,ZettaCore,zettacore,semiconductor,closed,1999-01-01,2012-01-04,0,0,1,21000000.0,1,4
c:23805,Company,Infoflow,infoflow,software,closed,2006-01-01,2008-08-27,0,0,2,457000.0,0,0
c:238284,Company,DataEmail Group,dataemail group,software,closed,2009-03-22,2013-07-01,0,0,1,1200000.0,0,0
c:238497,Company,MakuCell,makucell,biotech,closed,2010-01-01,2013-06-01,0,0,1,1668447.0,0,3
c:23919,Company,Mobshop,mobshop,ecommerce,closed,2008-02-22,2012-08-17,0,0,1,126080.0,2,5
c:23941,Company,Rewarding Return,rewarding return,ecommerce,closed,2007-07-01,2012-09-10,0,0,1,50000.0,0,0
c:23989,Company,BeeTV,beetv,software,closed,2007-08-01,2011-01-01,0,0,2,9500000.0,3,5
c:24002,Company,GameGround,gameground,games_video,closed,2007-10-14,2012-10-01,0,0,3,11400000.0,2,7
c:240140,Company,Placeling,placeling,mobile,closed,2011-01-01,2013-05-01,0,0,1,0.0,1,2
c:24039,Company,TweetWagon,tweetwagon,web,closed,2009-05-12,2010-03-03,0,0,0,0.0,0,2
c:24040,Company,DynaPump,dynapump,cleantech,closed,1992-01-01,2011-11-12,0,0,1,6000000.0,0,0
c:241068,Company,Revnetics,revnetics,mobile,closed,2009-01-01,2011-02-01,0,0,1,0.0,1,3
c:241263,Company,i'mma,imma,ecommerce,closed,2013-08-10,2013-09-06,0,0,1,125000.0,1,1
c:241285,Company,Vessix,vessix,software,closed,2011-01-01,2013-07-01,0,0,1,50000.0,1,2
c:241339,Company,Ratify,ratify,software,closed,2010-01-01,2013-06-01,0,0,1,2000000.0,0,2
c:241348,Company,Certain Communications,certain communications,mobile,closed,2009-01-01,2013-05-01,0,0,1,170000.0,0,2
c:241579,Company,ContinuityX Solutions,continuityx solutions,software,closed,2011-01-01,2013-05-01,0,0,1,1125000.0,0,1
c:24206,Company,Apieron,apieron,biotech,closed,2001-01-01,2011-01-01,0,0,4,43500000.0,1,6
c:24234,Company,Jomito,jomito,ecommerce,closed,2008-07-06,2009-01-01,0,0,0,0.0,0,0
c:24281,Company,Anaphore,anaphore,biotech,closed,2008-01-01,2012-03-05,0,0,3,24300000.0,0,9
c:243021,Company,Machine Perception Technologies,machine perception technologies,software,closed,2008-01-01,2012-01-01,0,0,1,2000000.0,0,3
c:24372,Company,Morgan Everett,morgan everett,cleantech,closed,2002-01-01,2010-12-30,0,0,1,930000.0,0,0
c:2441,Company,Cold Blue Labs,cold blue labs,advertising,closed,2008-01-22,2009-01-20,0,0,0,0.0,0,1
c:244929,Company,J&J Solutions,j j solutions,biotech,closed,2008-01-01,2013-01-01,0,0,1,3254737.0,0,2
c:24509,Company,Four Colors,four colors,search,closed,2008-07-01,2010-01-01,0,0,0,0.0,1,2
c:2452,Company,IShareWeShare,ishareweshare,web,closed,2008-01-01,2008-01-01,0,0,0,0.0,0,1
c:24531,Company,inversearch,inversearch,search,closed,2008-06-23,2011-01-01,0,0,0,0.0,0,0
c:24570,Company,Biofisica,biofisica,biotech,closed,2000-01-01,2012-04-26,0,0,2,7300000.0,0,5
c:245878,Company,ibabybox,ibabybox,social,closed,2013-01-01,2013-06-01,0,0,1,25000.0,1,1
c:24604,Company,Witel,witel,mobile,closed,2007-02-09,2009-06-16,0,0,1,4000000.0,0,1
c:2462,Company,Pollsit,pollsit,web,closed,2007-12-19,2008-01-01,0,0,0,0.0,0,0
c:24632,Company,InterMed Discovery,intermed discovery,cleantech,closed,2006-01-01,2012-10-02,0,0,1,9866928.0,0,3
c:24647,Company,S*Bio,s bio,biotech,closed,2000-01-01,2012-03-01,0,0,3,143500000.0,0,0
c:24671,Company,emokoo.com,emokoo,other,closed,2006-01-01,2010-04-01,0,0,0,0.0,0,1
c:24681,Company,Limerick BioPharma,limerick biopharma,biotech,closed,2004-01-01,2013-06-01,0,0,6,49008830.0,1,4
c:2475,Company,YouCastr,youcastr,games_video,closed,2007-06-04,2011-02-10,0,0,1,500000.0,3,5
c:2478,Company,JackPot Rewards,jackpot rewards,web,closed,2008-01-01,2012-01-01,0,0,1,16700000.0,2,7
c:247800,Company,Lavabit,lavabit,messaging,closed,2004-06-04,2013-08-08,0,0,0,0.0,2,1
c:2481,Company,GenieTown,genietown,search,closed,2006-10-01,2008-01-01,0,0,1,2000000.0,1,3
c:24868,Company,CostumeWorks,costumeworks,ecommerce,closed,2008-11-01,2012-10-31,0,0,1,175000.0,1,5
c:2491,Company,World Reviewer,world reviewer,games_video,closed,2007-10-07,2012-01-03,0,0,1,0.0,0,3
c:2497,Company,FameCast,famecast,games_video,closed,2007-01-01,2010-01-01,0,0,3,9700000.0,4,5
c:24993,Company,Sprowtt Marketplace,sprowtt marketplace,legal,closed,2008-11-11,2010-05-14,0,0,0,0.0,2,7
c:25229,Company,FuckedCompany,fuckedcompany,web,closed,2000-04-01,2007-01-01,0,0,0,0.0,0,1
c:25259,Company,US Primate Rescue Inc.,us primate rescue,other,closed,2009-05-01,2010-03-14,0,0,1,50000.0,0,1
c:25271,Company,Scopial,scopial,ecommerce,closed,2008-12-12,2012-01-01,0,0,0,0.0,0,0
c:25294,Company,Eclector,eclector,ecommerce,closed,2008-02-04,2011-03-01,0,0,2,264415.0,2,2
c:25338,Company,Siruna,siruna,software,closed,2007-12-05,2010-07-21,0,0,0,0.0,0,3
c:25383,Company,Biolex Therapeutics,biolex therapeutics,biotech,closed,1997-01-01,2012-06-01,0,0,7,162264126.0,1,4
c:2543,Company,JuicyCampus,juicycampus,web,closed,2007-08-01,2009-02-04,0,0,0,0.0,2,1
c:25449,Company,PhotoThera,photothera,biotech,closed,1997-05-01,2012-10-24,0,0,2,80500000.0,0,4
c:2545,Company,Swarmcast,swarmcast,games_video,closed,2001-01-01,2010-01-15,0,0,0,0.0,1,5
c:25580,Company,Global Data Solutions,global data solutions,software,closed,2000-01-01,2012-01-04,0,0,2,75000000.0,0,0
c:256488,Company,iPractice Group,ipractice group,biotech,closed,2009-01-01,2013-06-01,0,0,1,2290000.0,0,2
c:25688,Company,Azingo,azingo,mobile,closed,2005-01-01,2009-08-11,0,0,2,80000000.0,1,4
c:257394,Company,eTech Money,etech money,software,closed,2010-01-01,2013-05-01,0,0,1,90000.0,0,4
c:25756,Company,Broadway Networks,broadway networks,public_relations,closed,2006-01-01,2011-01-01,0,0,1,954000.0,1,3
c:2577,Company,Mo'Blast,moblast,mobile,closed,2007-01-01,2010-01-01,0,0,0,0.0,1,1
c:25808,Company,TwtBks,twtbks,web,closed,2009-06-20,2012-03-03,0,0,1,25000.0,0,3
c:25859,Company,LugIron Software,lugiron software,software,closed,2009-01-02,2010-09-01,0,0,1,0.0,1,3
c:25872,Company,JinkoSolar Holding,jinkosolar holding,cleantech,closed,2006-01-01,2013-08-21,0,0,1,35000000.0,0,0
c:25900,Company,ERTH Technologies,erth technologies,cleantech,closed,2002-01-01,2011-12-30,0,0,1,2000000.0,0,0
c:25987,Company,LEYIO,leyio,mobile,closed,2008-01-01,2012-05-10,0,0,1,1892250.0,0,0
c:25997,Company,Kurani Interactive,kurani interactive,software,closed,2000-01-01,2013-06-01,0,0,1,275000.0,1,5
c:26,Company,Babelgum,babelgum,games_video,closed,2007-03-01,2013-01-09,0,0,1,13200000.0,0,5
c:26019,Company,Metallkraft AS,metallkraft as,cleantech,closed,1999-01-01,2011-01-01,0,0,1,32540000.0,0,3
c:2609,Company,Popularo,popularo,web,closed,2007-10-15,2009-01-01,0,0,1,0.0,0,0
c:261123,Company,Flowtab,flowtab,hospitality,closed,2011-01-01,2013-09-01,0,0,0,0.0,0,1
c:26214,Company,MindFuse,mindfuse,games_video,closed,2006-01-01,2010-01-01,0,0,1,1000000.0,0,0
c:26368,Company,Bling Nation,bling nation,enterprise,closed,2007-01-01,2011-09-10,0,0,2,28000000.0,3,13
c:26390,Company,Revetto,revetto,web,closed,2009-01-01,2009-05-18,0,0,1,20000.0,1,3
c:26406,Company,SpeakSoft,speaksoft,public_relations,closed,2007-01-01,2012-01-01,0,0,1,988957.0,0,1
c:26508,Company,Kerfuffle,kerfuffle,web,closed,2009-01-01,2009-11-01,0,0,0,0.0,0,1
c:26527,Company,Tagito,tagito,web,closed,2008-05-01,2012-01-01,0,0,1,320000.0,0,3
c:26612,Company,Nordic Windpower,nordic windpower,cleantech,closed,2007-01-01,2013-04-10,0,0,3,54000000.0,0,3
c:26638,Company,Bonvoyagee,bonvoyagee,other,closed,2009-01-01,2010-03-01,0,0,0,0.0,0,3
c:26813,Company,Nethra Imaging,nethra imaging,semiconductor,closed,2003-01-01,2012-06-04,0,0,1,14000000.0,0,1
c:26863,Company,Advanced Marketing & Media Group,advanced marketing media group,software,closed,2007-02-01,2012-04-02,0,0,1,500000.0,0,2
c:26933,Company,Bookrags,bookrags,web,acquired,1999-01-01,1991-03-22,0,0,0,0.0,0,0
c:2704,Company,Fifteen Reasons,fifteen reasons,web,closed,2006-01-06,2013-06-20,0,0,1,0.0,0,0
